13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,27,,27,,,,,27,,27,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,29,,,29,,,,,29,29,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,20,,,20,,,,,20,20,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,,22,22,,,,,22,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,,22,22,,,,,22,,,22,,22,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,,26,,26,,,,,26,,26,,26,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,,30,30,,,,,30,,,30,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,25,,25,,,,,25,,25,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,27,,27,,,,,27,,27,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,27,,27,,,,,27,,27,,27,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,30,,30,30,,,,,30,,,30,,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,33,33,,33,,,,,33,,33,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,25,,25,,,,,25,,25,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,6,6,,,,,6,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,,26,,26,,,,,26,,26,,26,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,,26,,26,,,,,26,,26,,26,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,6,6,,,,,6,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,25,,25,,,,,25,,25,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,2,,2,,2,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,5,5,,,5,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,19,,19,19,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,32,,,32,,,,32,,32,,32,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,13,13,,,13,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
,22,,22,22,,,,,22,,,22,,22,,,,22,,,22,,22,,,,,,,,,,,,,,,,,
11,,,11,,11,,,,,11,,11,11,,,,,,11,,11,11,,,,,,,,,,,,,,,,,,
,22,,22,22,,,,,22,,,22,,22,,,,22,,,22,,22,,,,,,,,,,,,,,,,,
,33,33,,33,,,,,33,,33,,,33,,,,33,,33,,33,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,14,,,14,,14,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,19,,19,19,,,,,,,,,,,,,,,,,,
,20,20,,,20,,,,,20,20,,,20,,,,,20,20,,20,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,32,,,32,,,,32,,32,,32,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,2,,2,,2,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,32,,,32,,,,32,,32,,32,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,13,13,,,13,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,14,,,14,,14,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,19,,19,19,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,14,,,14,,14,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,17,,17,,,17,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,19,,19,19,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,13,13,,,13,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,
,24,24,,24,,,,,24,,24,,,24,,,,24,,24,,24,,,,,,,,,,,,,,,,,,
27,,,27,,27,,,,,27,,27,,27,,,,,27,,27,27,,,,,,,,,,,,,,,,,,
29,,29,,,29,,,,,29,29,,,29,,,,,29,29,,,29,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,13,13,,,13,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,14,,,14,,14,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,17,,17,,,17,,,,,,,,,,,,,,,,,
,28,28,,,28,,,,,28,28,,,28,,,,,28,28,,28,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,17,,17,,,17,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,17,,17,,,17,,,,,,,,,,,,,,,,,
29,,29,,,29,,,,,29,29,,,29,,,,,29,29,,,29,,,,,,,,,,,,,,,,,
,20,20,,,20,,,,,20,20,,,20,,,,,20,20,,20,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,14,,,14,,14,,,,,,,,,,,,,,,,,
17,,17,,17,,,,,17,,17,,,17,,,,17,,17,,,17,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,32,,,32,,,,32,,32,,32,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,9,,9,,,9,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,
,6,,6,6,,,,,6,,,6,6,,,,,6,,,6,,6,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,5,5,,,5,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,3,,3,3,,,,,,,,,,,,,,,,,,
1,,1,,1,,,,,1,,1,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,13,13,,,13,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,
,16,16,,16,,,,,16,,16,,16,,,,,16,,16,,16,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,
29,,29,,,29,,,,,29,29,,,29,,,,,29,29,,,29,,,,,,,,,,,,,,,,,
,30,,30,30,,,,,30,,,30,,30,,,,30,,,30,,30,,,,,,,,,,,,,,,,,
31,,,31,31,,,,,31,,,31,,31,,,,31,,,31,31,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
,32,32,,32,,,,,32,,32,,,32,,,,32,,32,,32,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
25,,25,,25,,,,,25,,25,,,25,,,,25,,25,,,25,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,9,,9,,,9,,,,,,,,,,,,,,,,,
,8,8,,8,,,,,8,,8,,8,,,,,8,,8,,8,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,14,,,14,,14,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,3,,3,3,,,,,,,,,,,,,,,,,,
21,,21,,,21,,,,,21,21,,,21,,,,,21,21,,,21,,,,,,,,,,,,,,,,,
15,,,15,15,,,,,15,,,15,15,,,,,15,,,15,15,,,,,,,,,,,,,,,,,,
,18,,18,,18,,,,,18,,18,,18,,,,,18,,18,,18,,,,,,,,,,,,,,,,,
19,,,19,,19,,,,,19,,19,,19,,,,,19,,19,19,,,,,,,,,,,,,,,,,,
,12,12,,,12,,,,,12,12,,12,,,,,,12,12,,12,,,,,,,,,,,,,,,,,,
,14,,14,14,,,,,14,,,14,14,,,,,14,,,14,,14,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,
13,,13,,,13,,,,,13,13,,13,,,,,,13,13,,,13,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,5,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,5,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,5,,,,,5,5,,5,,,,,,5,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,9,,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,9,,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,9,,9,,,,,9,,9,,9,,,,,9,,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,7,7,,,,,7,,,7,7,,,,,7,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,2,,2,,,,,2,,2,2,,,,,,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,3,,3,,,,,3,,3,3,,,,,,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,4,,,4,,,,,4,4,,4,,,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,23,23,,,,,23,,,23,,23,,,,23,,,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,1,,1,,,,,1,,1,,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
